Sector,Symbol,Date,Close Price,EPS,P/E Ratio
Healthcare,CVS,2022-06-07,88.14085388183594,3.94,22.370775096912674
Healthcare,CVS,2022-06-08,86.26629638671875,3.94,21.89499908292354
Healthcare,CVS,2022-06-09,85.21875,3.94,21.629124365482234
Healthcare,CVS,2022-06-10,85.61388397216797,3.94,21.72941217567715
Healthcare,CVS,2022-06-13,83.51879119873047,3.94,21.197662740794534
Healthcare,CVS,2022-06-14,83.28907012939453,3.94,21.139357900861558
Healthcare,CVS,2022-06-15,84.03335571289062,3.94,21.328262871292036
Healthcare,CVS,2022-06-16,82.5631332397461,3.94,20.95510995932642
Healthcare,CVS,2022-06-17,81.46964263916016,3.94,20.677574273898518
Healthcare,CVS,2022-06-21,83.69337463378906,3.94,21.24197325730687
Healthcare,CVS,2022-06-22,83.88634490966797,3.94,21.2909504846873
Healthcare,CVS,2022-06-23,84.87876892089844,3.94,21.542834751497065
Healthcare,CVS,2022-06-24,86.85440063476562,3.94,22.04426412049889
Healthcare,CVS,2022-06-27,86.8727798461914,3.94,22.048928894972438
Healthcare,CVS,2022-06-28,85.64144897460938,3.94,21.736408369190197
Healthcare,CVS,2022-06-29,85.77928161621094,3.94,21.771391273149984
Healthcare,CVS,2022-06-30,85.1452407836914,3.94,21.61046720398259
Healthcare,CVS,2022-07-01,86.32142639160156,3.94,21.908991469949637
Healthcare,CVS,2022-07-05,85.02577209472656,3.94,21.58014520170725
Healthcare,CVS,2022-07-06,85.63226318359375,3.94,21.734076950150698
Healthcare,CVS,2022-07-07,86.12845611572266,3.94,21.860014242569203
Healthcare,CVS,2022-07-08,86.54196166992188,3.94,21.964964890843117
Healthcare,CVS,2022-07-11,87.02898406982422,3.94,22.088574637011224
Healthcare,CVS,2022-07-12,87.27709197998047,3.94,22.1515461878123
Healthcare,CVS,2022-07-13,85.87116241455078,3.94,21.794711272728627
Healthcare,CVS,2022-07-14,85.30146789550781,3.94,21.65011875520503
Healthcare,CVS,2022-07-15,87.63545989990234,3.94,22.24250251266557
Healthcare,CVS,2022-07-18,86.64305877685547,3.94,21.990624055039458
Healthcare,CVS,2022-07-19,88.94029235839844,3.94,22.573678263552903
Healthcare,CVS,2022-07-20,87.43329620361328,3.94,22.191191929851087
Healthcare,CVS,2022-07-21,86.13013458251953,3.94,21.86044024937044
Healthcare,CVS,2022-07-22,86.9342041015625,3.94,22.064518807503173
Healthcare,CVS,2022-07-25,87.3316421508789,3.94,22.165391408852514
Healthcare,CVS,2022-07-26,88.0895004272461,3.94,22.357741225189365
Healthcare,CVS,2022-07-27,88.60708618164062,3.94,22.489108167929093
Healthcare,CVS,2022-07-28,88.29283905029297,3.94,22.409350012764712
Healthcare,CVS,2022-07-29,88.43148803710938,3.94,22.444540110941468
Healthcare,CVS,2022-08-01,88.74571990966797,3.94,22.524294393316744
Healthcare,CVS,2022-08-02,88.14497375488281,3.94,22.371820749970258
Healthcare,CVS,2022-08-03,93.69966888427734,3.94,23.781641848801357
Healthcare,CVS,2022-08-04,94.15254211425781,3.94,23.896584292958835
Healthcare,CVS,2022-08-05,94.51300048828125,3.94,23.9880711899191
Healthcare,CVS,2022-08-08,94.2726821899414,3.94,23.92707669795467
Healthcare,CVS,2022-08-09,95.83466339111328,3.94,24.32351862718611
Healthcare,CVS,2022-08-10,96.16738891601562,3.94,24.407966729953205
Healthcare,CVS,2022-08-11,96.35223388671875,3.94,24.454881697136738
Healthcare,CVS,2022-08-12,98.33010864257812,3.94,24.95688036613658
Healthcare,CVS,2022-08-15,98.21920013427734,3.94,24.92873099854755
Healthcare,CVS,2022-08-16,98.3670883178711,3.94,24.96626607052566
Healthcare,CVS,2022-08-17,96.97146606445312,3.94,24.612047224480488
Healthcare,CVS,2022-08-18,95.7884521484375,3.94,24.31178988539023
Healthcare,CVS,2022-08-19,96.16738891601562,3.94,24.407966729953205
Healthcare,CVS,2022-08-22,94.58692932128906,3.94,24.006834853119052
Healthcare,CVS,2022-08-23,93.46859741210938,3.94,23.722994267032835
Healthcare,CVS,2022-08-24,93.60723876953125,3.94,23.75818242881504
Healthcare,CVS,2022-08-25,94.41132354736328,3.94,23.962264859736873
Healthcare,CVS,2022-08-26,92.47966003417969,3.94,23.471994932532915
Healthcare,CVS,2022-08-29,92.72920227050781,3.94,23.535330525509597
Healthcare,CVS,2022-08-30,91.31512451171875,3.94,23.176427541045367
Healthcare,CVS,2022-08-31,90.71436309814453,3.94,23.02395002490978
Healthcare,CVS,2022-09-01,92.35951232910156,3.94,23.44150059114253
Healthcare,CVS,2022-09-02,91.90664672851562,3.94,23.3265600833796
Healthcare,CVS,2022-09-06,91.25041961669922,3.94,23.16000497885767
Healthcare,CVS,2022-09-07,93.05270385742188,3.94,23.617437527264435
Healthcare,CVS,2022-09-08,94.51300048828125,3.94,23.9880711899191
Healthcare,CVS,2022-09-09,94.41132354736328,3.94,23.962264859736873
Healthcare,CVS,2022-09-12,95.23390197753906,3.94,24.171041111050524
Healthcare,CVS,2022-09-13,92.8401107788086,3.94,23.563479893098627
Healthcare,CVS,2022-09-14,93.39466857910156,3.94,23.704230603832883
Healthcare,CVS,2022-09-15,94.5592041015625,3.94,23.99979799532043
Healthcare,CVS,2022-09-16,94.32814025878906,3.94,23.941152349946464
Healthcare,CVS,2022-09-19,94.37435913085938,3.94,23.9528830281369
Healthcare,CVS,2022-09-20,93.66268920898438,3.94,23.772256144412278
Healthcare,CVS,2022-09-21,92.21163177490234,3.94,23.40396745555897
Healthcare,CVS,2022-09-22,92.26708221435547,3.94,23.41804117115621
Healthcare,CVS,2022-09-23,90.89920806884766,3.94,23.070864992093313
Healthcare,CVS,2022-09-26,90.33541870117188,3.94,22.927771243952254
Healthcare,CVS,2022-09-27,89.84557342529297,3.94,22.803445031800248
Healthcare,CVS,2022-09-28,90.72360229492188,3.94,23.026294998711137
Healthcare,CVS,2022-09-29,89.63298797607422,3.94,22.74948933402899
Healthcare,CVS,2022-09-30,88.14497375488281,3.94,22.371820749970258
Healthcare,CVS,2022-10-03,90.3539047241211,3.94,22.932463127949518
Healthcare,CVS,2022-10-04,92.90481567382812,3.94,23.579902455286327
Healthcare,CVS,2022-10-05,92.8401107788086,3.94,23.563479893098627
Healthcare,CVS,2022-10-06,91.11177825927734,3.94,23.12481681707547
Healthcare,CVS,2022-10-07,81.56436157226562,3.94,20.701614612250157
Healthcare,CVS,2022-10-10,81.56436157226562,3.94,20.701614612250157
Healthcare,CVS,2022-10-11,81.79541778564453,3.94,20.76025832122958
Healthcare,CVS,2022-10-12,81.18541717529297,3.94,20.60543583129263
Healthcare,CVS,2022-10-13,83.27420806884766,3.94,21.135585804276054
Healthcare,CVS,2022-10-14,82.5348129272461,3.94,20.947922062752816
Healthcare,CVS,2022-10-17,84.00435638427734,3.94,21.320902635603385
Healthcare,CVS,2022-10-18,84.97481536865234,3.94,21.567212022500595
Healthcare,CVS,2022-10-19,84.71602630615234,3.94,21.501529519328006
Healthcare,CVS,2022-10-20,84.60445404052734,3.94,21.47321168541303
Healthcare,CVS,2022-10-21,86.21305084228516,3.94,21.881484985351562
Healthcare,CVS,2022-10-24,88.14707946777344,3.94,22.372355194866355
Healthcare,CVS,2022-10-25,85.74813842773438,3.94,21.76348691059248
Healthcare,CVS,2022-10-26,86.22233581542969,3.94,21.883841577520226
Healthcare,CVS,2022-10-27,86.19444274902344,3.94,21.876762119041484
Healthcare,CVS,2022-10-28,87.57987976074219,3.94,22.22839587836096
Healthcare,CVS,2022-10-31,88.05408477783203,3.94,22.348752481683256
Healthcare,CVS,2022-11-01,87.97970581054688,3.94,22.32987457120479
Healthcare,CVS,2022-11-02,90.00672149658203,3.94,22.84434555750813
Healthcare,CVS,2022-11-03,90.9365234375,3.94,23.08033589784264
Healthcare,CVS,2022-11-04,92.57302856445312,3.94,23.495692529049016
Healthcare,CVS,2022-11-07,94.0793228149414,3.94,23.878000714452135
Healthcare,CVS,2022-11-08,94.51634979248047,3.94,23.988921267127022
Healthcare,CVS,2022-11-09,92.57302856445312,3.94,23.495692529049016
Healthcare,CVS,2022-11-10,92.89846801757812,3.94,23.57829137501983
Healthcare,CVS,2022-11-11,90.70409393310547,3.94,23.021343637844026
Healthcare,CVS,2022-11-14,90.35075378417969,3.94,22.93166339699992
Healthcare,CVS,2022-11-15,90.87145233154297,3.94,23.06382038871649
Healthcare,CVS,2022-11-16,89.35584259033203,3.94,22.679147865566506
Healthcare,CVS,2022-11-17,88.26795196533203,3.94,22.403033493739095
Healthcare,CVS,2022-11-18,90.51811981201172,3.94,22.974142084266933
Healthcare,CVS,2022-11-21,91.02021789550781,3.94,23.101578146067972
Healthcare,CVS,2022-11-22,92.52653503417969,3.94,23.483892140654742
Healthcare,CVS,2022-11-23,93.03792572021484,3.94,23.613686731018998
Healthcare,CVS,2022-11-25,94.15371704101562,3.94,23.8968824977197
Healthcare,CVS,2022-11-28,93.36338806152344,3.94,23.69629138617346
Healthcare,CVS,2022-11-29,93.80038452148438,3.94,23.807204193270145
Healthcare,CVS,2022-11-30,94.7302017211914,3.94,24.04319840639376
Healthcare,CVS,2022-12-01,94.51634979248047,3.94,23.988921267127022
Healthcare,CVS,2022-12-02,95.38109588623047,3.94,24.208399971124486
Healthcare,CVS,2022-12-05,94.85108947753906,3.94,24.0738805780556
Healthcare,CVS,2022-12-06,94.08863067626953,3.94,23.88036311580445
Healthcare,CVS,2022-12-07,95.10213470458984,3.94,24.137597640758845
Healthcare,CVS,2022-12-08,95.3345947265625,3.94,24.19659764633566
Healthcare,CVS,2022-12-09,94.51634979248047,3.94,23.988921267127022
Healthcare,CVS,2022-12-12,96.50616455078125,3.94,24.493950393599302
Healthcare,CVS,2022-12-13,94.08863067626953,3.94,23.88036311580445
Healthcare,CVS,2022-12-14,93.61442565917969,3.94,23.760006512482153
Healthcare,CVS,2022-12-15,90.75057220458984,3.94,23.0331401534492
Healthcare,CVS,2022-12-16,88.7514419555664,3.94,22.525746689230054
Healthcare,CVS,2022-12-19,88.37953186035156,3.94,22.43135326404862
Healthcare,CVS,2022-12-20,88.33303833007812,3.94,22.419552875654347
Healthcare,CVS,2022-12-21,87.51480102539062,3.94,22.211878432840262
Healthcare,CVS,2022-12-22,86.84532165527344,3.94,22.041959810983105
Healthcare,CVS,2022-12-23,86.99409484863281,3.94,22.07971950472914
Healthcare,CVS,2022-12-27,86.49197387695312,3.94,21.952277633744448
Healthcare,CVS,2022-12-28,86.250244140625,3.94,21.890924908788072
Healthcare,CVS,2022-12-29,86.89180755615234,3.94,22.05375826298283
Healthcare,CVS,2022-12-30,86.65007019042969,3.94,21.9924036016319
Healthcare,CVS,2023-01-03,86.38972473144531,3.94,21.92632607397089
Healthcare,CVS,2023-01-04,85.52497100830078,3.94,21.706845433578877
Healthcare,CVS,2023-01-05,84.10234832763672,3.94,21.34577368721744
Healthcare,CVS,2023-01-06,85.17163848876953,3.94,21.617167129129324
Healthcare,CVS,2023-01-09,85.06935119628906,3.94,21.591205887383012
Healthcare,CVS,2023-01-10,84.28831481933594,3.94,21.392973304399984
Healthcare,CVS,2023-01-11,83.45146942138672,3.94,21.180575995275817
Healthcare,CVS,2023-01-12,82.92146301269531,3.94,21.04605660220693
Healthcare,CVS,2023-01-13,83.60954284667969,3.94,21.220696153979617
Healthcare,CVS,2023-01-17,83.09813690185547,3.94,21.09089769082626
Healthcare,CVS,2023-01-18,82.01024627685547,3.94,20.81478331899885
Healthcare,CVS,2023-01-19,81.902587890625,3.94,20.78745885548858
Healthcare,CVS,2023-01-20,81.45317840576172,3.94,20.67339553445729
Healthcare,CVS,2023-01-23,81.64043426513672,3.94,20.720922402318966
Healthcare,CVS,2023-01-24,80.53565979003906,3.94,20.440522789350016
Healthcare,CVS,2023-01-25,80.28289031982422,3.94,20.376368101478228
Healthcare,CVS,2023-01-26,82.07111358642578,3.94,20.830231874727357
Healthcare,CVS,2023-01-27,82.18345642089844,3.94,20.858745284491988
Healthcare,CVS,2023-01-30,81.5,3.94,20.685279187817258
Healthcare,CVS,2023-01-31,82.59540557861328,3.94,20.963300908277482
Healthcare,CVS,2023-02-01,81.91194915771484,3.94,20.789834811602752
Healthcare,CVS,2023-02-02,80.68546295166016,3.94,20.478543896360446
Healthcare,CVS,2023-02-03,80.30159759521484,3.94,20.381116140917474
Healthcare,CVS,2023-02-06,79.81475830078125,3.94,20.257552868218593
Healthcare,CVS,2023-02-07,80.49822235107422,3.94,20.431020901287873
Healthcare,CVS,2023-02-08,83.28821563720703,3.94,21.139141024671837
Healthcare,CVS,2023-02-09,84.32745361328125,3.94,21.402907008447016
Healthcare,CVS,2023-02-10,83.94358825683594,3.94,21.305479253004044
Healthcare,CVS,2023-02-13,84.14020538330078,3.94,21.355382076979893
Healthcare,CVS,2023-02-14,82.87628173828125,3.94,21.034589273675444
Healthcare,CVS,2023-02-15,82.71710968017578,3.94,20.99419027415629
Healthcare,CVS,2023-02-16,82.3613510131836,3.94,20.90389619623949
Healthcare,CVS,2023-02-17,82.93245697021484,3.94,21.048846946755038
Healthcare,CVS,2023-02-21,82.03365325927734,3.94,20.82072417748156
Healthcare,CVS,2023-02-22,81.6498031616211,3.94,20.723300294827688
Healthcare,CVS,2023-02-23,81.33148193359375,3.94,20.642508104973032
Healthcare,CVS,2023-02-24,80.30159759521484,3.94,20.381116140917474
Healthcare,CVS,2023-02-27,79.43090057373047,3.94,20.16012704917017
Healthcare,CVS,2023-02-28,78.21379089355469,3.94,19.85121596283114
Healthcare,CVS,2023-03-01,77.21199798583984,3.94,19.59695380351265
Healthcare,CVS,2023-03-02,76.2383041381836,3.94,19.349823385325784
Healthcare,CVS,2023-03-03,76.59407043457031,3.94,19.440119399637137
Healthcare,CVS,2023-03-06,77.68013000488281,3.94,19.715769036772286
Healthcare,CVS,2023-03-07,75.32078552246094,3.94,19.116950640218512
Healthcare,CVS,2023-03-08,74.72158813476562,3.94,18.964870084965895
Healthcare,CVS,2023-03-09,72.09075164794922,3.94,18.297145088311986
Healthcare,CVS,2023-03-10,72.18437194824219,3.94,18.32090658584827
Healthcare,CVS,2023-03-13,71.41666412353516,3.94,18.126056884145978
Healthcare,CVS,2023-03-14,70.74256134033203,3.94,17.954964807190873
Healthcare,CVS,2023-03-15,70.59275817871094,3.94,17.91694370018044
Healthcare,CVS,2023-03-16,70.99535369873047,3.94,18.019125304246312
Healthcare,CVS,2023-03-17,69.62843322753906,3.94,17.6721911745023
Healthcare,CVS,2023-03-20,70.19953918457031,3.94,17.817141925017847
Healthcare,CVS,2023-03-21,70.74256134033203,3.94,17.954964807190873
Healthcare,CVS,2023-03-22,69.6658706665039,3.94,17.68169306256444
Healthcare,CVS,2023-03-23,67.75595092773438,3.94,17.19694185983106
Healthcare,CVS,2023-03-24,68.58919525146484,3.94,17.40842519072712
Healthcare,CVS,2023-03-27,68.87944030761719,3.94,17.482091448633803
Healthcare,CVS,2023-03-28,68.4581298828125,3.94,17.375159868734137
Healthcare,CVS,2023-03-29,69.36627960205078,3.94,17.605654721332687
Healthcare,CVS,2023-03-30,69.9373779296875,3.94,17.75060353545368
Healthcare,CVS,2023-03-31,69.57225036621094,3.94,17.657931565028157
Healthcare,CVS,2023-04-03,71.23876190185547,3.94,18.080904036003925
Healthcare,CVS,2023-04-04,71.3885726928711,3.94,18.11892707940891
Healthcare,CVS,2023-04-05,72.79293823242188,3.94,18.475365033609613
Healthcare,CVS,2023-04-06,72.5963363647461,3.94,18.425466082422865
Healthcare,CVS,2023-04-10,71.19195556640625,3.94,18.06902425543306
Healthcare,CVS,2023-04-11,71.42601776123047,3.94,18.128430903865603
Healthcare,CVS,2023-04-12,70.14336395263672,3.94,17.802884251938252
Healthcare,CVS,2023-04-13,70.61148834228516,3.94,17.92169754880334
Healthcare,CVS,2023-04-14,69.9373779296875,3.94,17.75060353545368
Healthcare,CVS,2023-04-17,70.9672622680664,3.94,18.01199549950924
Healthcare,CVS,2023-04-18,71.28557586669922,3.94,18.092785752969345
Healthcare,CVS,2023-04-19,69.47863006591797,3.94,17.63417006749187
Healthcare,CVS,2023-04-20,69.14353942871094,3.94,17.549121682413944
Healthcare,CVS,2023-04-21,68.75651550292969,3.94,17.450892259626823
Healthcare,CVS,2023-04-24,69.32289123535156,3.94,17.5946424455207
Healthcare,CVS,2023-04-25,68.78483581542969,3.94,17.458080156200428
Healthcare,CVS,2023-04-26,68.20903778076172,3.94,17.31193852303597
Healthcare,CVS,2023-04-27,68.96417999267578,3.94,17.503598982912635
Healthcare,CVS,2023-04-28,69.20015716552734,3.94,17.563491666377498
Healthcare,CVS,2023-05-01,69.74765014648438,3.94,17.702449275757456
Healthcare,CVS,2023-05-02,68.68101501464844,3.94,17.43172969914935
Healthcare,CVS,2023-05-03,66.15125274658203,3.94,16.78965805750813
Healthcare,CVS,2023-05-04,64.93356323242188,3.94,16.480599805183218
Healthcare,CVS,2023-05-05,66.71760559082031,3.94,16.933402434218355
Healthcare,CVS,2023-05-08,65.77366638183594,3.94,16.693823954780694
Healthcare,CVS,2023-05-09,66.04740905761719,3.94,16.7633017912734
Healthcare,CVS,2023-05-10,65.80198669433594,3.94,16.7010118513543
Healthcare,CVS,2023-05-11,65.10346984863281,3.94,16.523723311835738
Healthcare,CVS,2023-05-12,64.73533630371094,3.94,16.430288401957093
Healthcare,CVS,2023-05-15,64.99018859863281,3.94,16.494971725541323
Healthcare,CVS,2023-05-16,63.33831024169922,3.94,16.075713259314522
Healthcare,CVS,2023-05-17,65.53768920898438,3.94,16.63393127131583
Healthcare,CVS,2023-05-18,65.42440795898438,3.94,16.605179685021415
Healthcare,CVS,2023-05-19,65.490478515625,3.94,16.621948861833758
Healthcare,CVS,2023-05-22,65.52825164794922,3.94,16.631535951256147
Healthcare,CVS,2023-05-23,65.76422882080078,3.94,16.69142863472101
Healthcare,CVS,2023-05-24,64.96188354492188,3.94,16.487787701756822
Healthcare,CVS,2023-05-25,63.8763542175293,3.94,16.21227264404297
Healthcare,CVS,2023-05-26,63.8480339050293,3.94,16.205084747469364
Healthcare,CVS,2023-05-30,63.38551712036133,3.94,16.08769470059932
Healthcare,CVS,2023-05-31,64.21617126464844,3.94,16.29852062554529
Healthcare,CVS,2023-06-01,65.01851654052734,3.94,16.502161558509478
Healthcare,CVS,2023-06-02,66.0662841796875,3.94,16.768092431392766
Healthcare,CVS,2023-06-05,66.77424621582031,3.94,16.94777822736556
Healthcare,CVS,2023-06-06,66.55714416503906,3.94,16.89267618402007
Healthcare,CVS,2023-06-07,67.4727554321289,3.94,17.12506483048957
Healthcare,CVS,2023-06-08,67.72762298583984,3.94,17.189752026862905
Healthcare,CVS,2023-06-09,67.73706817626953,3.94,17.19214928331714
Healthcare,CVS,2023-06-12,67.49163818359375,3.94,17.12985740700349
Healthcare,CVS,2023-06-13,68.20903778076172,3.94,17.31193852303597
Healthcare,CVS,2023-06-14,62.91353988647461,3.94,15.967903524485942
Healthcare,CVS,2023-06-15,65.60375213623047,3.94,16.650698511733623
Healthcare,CVS,2023-06-16,63.92355728149414,3.94,16.22425311713049
Healthcare,CVS,2023-06-20,64.82029724121094,3.94,16.451852091677903
Healthcare,CVS,2023-06-21,64.91468048095703,3.94,16.475807228669296
Healthcare,CVS,2023-06-22,65.51880645751953,3.94,16.629138694801913
Healthcare,CVS,2023-06-23,65.69815063476562,3.94,16.674657521514117
Healthcare,CVS,2023-06-26,65.93414306640625,3.94,16.734554077768085
Healthcare,CVS,2023-06-27,64.8297348022461,3.94,16.454247411737587
Healthcare,CVS,2023-06-28,64.31999969482422,3.94,16.324873018990917
Healthcare,CVS,2023-06-29,64.9052505493164,3.94,16.473413845004163
Healthcare,CVS,2023-06-30,65.25450134277344,3.94,16.56205617836889
Healthcare,CVS,2023-07-03,65.8586196899414,3.94,16.715385708106957
Healthcare,CVS,2023-07-05,65.68871307373047,3.94,16.672262201454433
Healthcare,CVS,2023-07-06,65.64151763916016,3.94,16.66028366476146
Healthcare,CVS,2023-07-07,65.29225158691406,3.94,16.57163745860763
Healthcare,CVS,2023-07-10,65.47161102294922,3.94,16.617160158108938
Healthcare,CVS,2023-07-11,67.2745361328125,3.94,17.074755363657996
Healthcare,CVS,2023-07-12,66.5193862915039,3.94,16.88309296738678
Healthcare,CVS,2023-07-13,67.22734069824219,3.94,17.062776826965024
Healthcare,CVS,2023-07-14,67.37836456298828,3.94,17.101107757103623
Healthcare,CVS,2023-07-17,67.18014526367188,3.94,17.05079829027205
Healthcare,CVS,2023-07-18,68.25623321533203,3.94,17.32391705972894
Healthcare,CVS,2023-07-19,70.2101821899414,3.94,17.819843195416603
Healthcare,CVS,2023-07-20,71.25227355957031,3.94,18.084333390753887
Healthcare,CVS,2023-07-21,71.42357635498047,3.94,18.127811257609256
Healthcare,CVS,2023-07-24,72.28009033203125,3.94,18.345200591886105
Healthcare,CVS,2023-07-25,72.00411224365234,3.94,18.275155391789934
Healthcare,CVS,2023-07-26,71.47115325927734,3.94,18.139886614029784
Healthcare,CVS,2023-07-27,71.82328796386719,3.94,18.22926090453482
Healthcare,CVS,2023-07-28,71.00483703613281,3.94,18.021532242673302
Healthcare,CVS,2023-07-31,71.08097076416016,3.94,18.040855523898518
Healthcare,CVS,2023-08-01,70.3767318725586,3.94,17.862114688466647
Healthcare,CVS,2023-08-02,72.71786499023438,3.94,18.456310911227
Healthcare,CVS,2023-08-03,70.72883605957031,3.94,17.95148123339348
Healthcare,CVS,2023-08-04,69.36793518066406,3.94,17.60607491895027
Healthcare,CVS,2023-08-07,70.33865356445312,3.94,17.852450143262214
Healthcare,CVS,2023-08-08,70.42430877685547,3.94,17.874190044887175
Healthcare,CVS,2023-08-09,70.99530792236328,3.94,18.019113685879006
Healthcare,CVS,2023-08-10,70.38623809814453,3.94,17.864527436077292
Healthcare,CVS,2023-08-11,71.25227355957031,3.94,18.084333390753887
Healthcare,CVS,2023-08-14,70.74788665771484,3.94,17.956316410587522
Healthcare,CVS,2023-08-15,69.78668975830078,3.94,17.712357806675325
Healthcare,CVS,2023-08-16,69.20616149902344,3.94,17.565015608889198
Healthcare,CVS,2023-08-17,63.572208404541016,3.94,16.135078275264217
Healthcare,CVS,2023-08-18,63.58173751831055,3.94,16.137496832058513
Healthcare,CVS,2023-08-21,63.838687896728516,3.94,16.202712664144293
Healthcare,CVS,2023-08-22,63.81013488769531,3.94,16.195465707536883
Healthcare,CVS,2023-08-23,63.191551208496094,3.94,16.038464773729974
Healthcare,CVS,2023-08-24,63.27719497680664,3.94,16.060201770763108
Healthcare,CVS,2023-08-25,64.06709289550781,3.94,16.26068347601721
Healthcare,CVS,2023-08-28,63.99095153808594,3.94,16.241358258397447
Healthcare,CVS,2023-08-29,63.886268615722656,3.94,16.214788988762095
Healthcare,CVS,2023-08-30,63.60076904296875,3.94,16.14232716826618
Healthcare,CVS,2023-08-31,62.02097702026367,3.94,15.741364725955247
Healthcare,CVS,2023-09-01,62.496822357177734,3.94,15.862137654106025
Healthcare,CVS,2023-09-05,62.439720153808594,3.94,15.847644709088476
Healthcare,CVS,2023-09-06,62.34455490112305,3.94,15.823491091655596
Healthcare,CVS,2023-09-07,62.43020248413086,3.94,15.845229056886005
Healthcare,CVS,2023-09-08,62.658599853515625,3.94,15.903197932364373
Healthcare,CVS,2023-09-11,65.42799377441406,3.94,16.606089790460423
Healthcare,CVS,2023-09-12,67.11247253417969,3.94,17.033622470603984
Healthcare,CVS,2023-09-13,66.84599304199219,3.94,16.965988081723907
Healthcare,CVS,2023-09-14,66.57000732421875,3.94,16.895940945233185
Healthcare,CVS,2023-09-15,67.445556640625,3.94,17.118161583914976
Healthcare,CVS,2023-09-18,67.28375244140625,3.94,17.077094528275698
Healthcare,CVS,2023-09-19,68.51143646240234,3.94,17.388689457462522
Healthcare,CVS,2023-09-20,67.95946502685547,3.94,17.248595184481083
Healthcare,CVS,2023-09-21,68.41626739501953,3.94,17.36453487183237
Healthcare,CVS,2023-09-22,67.71202087402344,3.94,17.185792100005948
Healthcare,CVS,2023-09-25,69.06340789794922,3.94,17.528783730443966
Healthcare,CVS,2023-09-26,67.8833236694336,3.94,17.229269966861317
Healthcare,CVS,2023-09-27,66.40821075439453,3.94,16.85487582598846
Healthcare,CVS,2023-09-28,66.6461410522461,3.94,16.9152642264584
Healthcare,CVS,2023-09-29,66.44629669189453,3.94,16.864542307587445
Healthcare,CVS,2023-10-02,66.32257080078125,3.94,16.8331397971526
Healthcare,CVS,2023-10-03,65.90383911132812,3.94,16.726862718611198
Healthcare,CVS,2023-10-04,65.6468734741211,3.94,16.661643013736317
Healthcare,CVS,2023-10-05,66.37966918945312,3.94,16.847631773972875
Healthcare,CVS,2023-10-06,66.52241516113281,3.94,16.883861716023556
Healthcare,CVS,2023-10-09,67.80719757080078,3.94,17.209948622030655
Healthcare,CVS,2023-10-10,68.26400756835938,3.94,17.325890245776492
Healthcare,CVS,2023-10-11,68.26400756835938,3.94,17.325890245776492
Healthcare,CVS,2023-10-12,67.49313354492188,3.94,17.1302369403355
Healthcare,CVS,2023-10-13,68.08318328857422,3.94,17.279995758521377
Healthcare,CVS,2023-10-16,68.03559112548828,3.94,17.267916529311748
Healthcare,CVS,2023-10-17,68.53047180175781,3.94,17.393520761867464
Healthcare,CVS,2023-10-18,67.65492248535156,3.94,17.171300123185677
Healthcare,CVS,2023-10-19,67.77489471435547,3.94,17.20174992750139
Healthcare,CVS,2023-10-20,66.27754211425781,3.94,16.821711196512137
Healthcare,CVS,2023-10-23,66.21994018554688,3.94,16.807091417651492
Healthcare,CVS,2023-10-24,66.20075988769531,3.94,16.80222332175008
Healthcare,CVS,2023-10-25,65.7784194946289,3.94,16.695030328586018
Healthcare,CVS,2023-10-26,65.25050354003906,3.94,16.56104150762413
Healthcare,CVS,2023-10-27,63.628360748291016,3.94,16.149330139160156
Healthcare,CVS,2023-10-30,65.279296875,3.94,16.5683494606599
Healthcare,CVS,2023-10-31,66.23914337158203,3.94,16.811965322736555
Healthcare,CVS,2023-11-01,65.97039031982422,3.94,16.74375388828026
Healthcare,CVS,2023-11-02,66.8438491821289,3.94,16.965443954855054
Healthcare,CVS,2023-11-03,67.42935943603516,3.94,17.114050618283034
Healthcare,CVS,2023-11-06,68.22602844238281,3.94,17.31625087370122
Healthcare,CVS,2023-11-07,67.42935943603516,3.94,17.114050618283034
Healthcare,CVS,2023-11-08,65.98959350585938,3.94,16.748627793365323
Healthcare,CVS,2023-11-09,64.06028747558594,3.94,16.25895621207765
Healthcare,CVS,2023-11-10,64.9625473022461,3.94,16.487956168082764
Healthcare,CVS,2023-11-13,65.0777359008789,3.94,16.51719185301495
Healthcare,CVS,2023-11-14,65.74962615966797,3.94,16.687722375550248
Healthcare,CVS,2023-11-15,66.35433197021484,3.94,16.841201007668744
Healthcare,CVS,2023-11-16,65.5096664428711,3.94,16.62681889412972
Healthcare,CVS,2023-11-17,66.04718017578125,3.94,16.763243699436867
Healthcare,CVS,2023-11-20,65.51925659179688,3.94,16.629252942080424
Healthcare,CVS,2023-11-21,65.34648895263672,3.94,16.585403287471248
Healthcare,CVS,2023-11-22,66.36392974853516,3.94,16.843636992013998
Healthcare,CVS,2023-11-24,66.63267517089844,3.94,16.911846490075746
Healthcare,CVS,2023-11-27,65.97998809814453,3.94,16.746189872625514
Healthcare,CVS,2023-11-28,66.53670501708984,3.94,16.887488583017728
Healthcare,CVS,2023-11-29,64.2138671875,3.94,16.297935834390863
Healthcare,CVS,2023-11-30,65.22171020507812,3.94,16.553733554588355
Healthcare,CVS,2023-12-01,65.73042297363281,3.94,16.68284847046518
Healthcare,CVS,2023-12-04,65.73042297363281,3.94,16.68284847046518
Healthcare,CVS,2023-12-05,68.1684341430664,3.94,17.301633031235127
Healthcare,CVS,2023-12-06,70.54886627197266,3.94,17.905803622328087
